48.48622894,38.47389221,31.73982811,28.66877174,28.49851418,30.0133152,31.50699425,32.47653961,32.89841461,34.00685883,35.42967987,36.62642288,37.7565155,38.46246338,38.2075882,37.41762543,37.36246109,37.16523361,36.46046448,36.24831009,35.80276489,35.15884018,34.64423752,34.38315582,34.27384949,33.99055862,33.79623795,33.99720383,34.61078262,35.61265945,36.33736801,36.33697891,36.49201202,37.09284592,37.43526077,37.70150375,37.95298767,37.61332703,37.31358337,37.35934448,37.24264526,37.01547241,36.44681168,35.93339539,35.80541611,36.06273651,36.37182236,36.68582153,36.92023087,37.17043304,37.32032776,37.40437317,37.72901917,37.9131546,37.74674988,37.66721726,37.68707275,37.64214325,37.41366959,37.50065613,37.49765015,37.39758682,37.1292572,36.91566467,37.24850082,37.49917603,37.0468483,36.56885147,36.54818344,37.20685577,38.96115112,43.56959152,50.55018997,53.11895752,53.00616837,52.62255478,52.47852325,52.58018494,52.27364349,52.14093018,52.33037186,52.61006546,53.02459335,53.43146515,53.52423096,53.21573639,53.15083695,53.52657318,53.59605408,53.20632172,52.91159058,52.88486099,52.86183929,52.55424881,52.2599411,52.09005737,52.38950348,52.9286232,53.11929321,53.11929321,0.5
47.50449753,38.09766769,31.68076325,28.97937584,29.02413368,30.45708084,31.67537117,32.71268082,33.44903183,34.4568367,35.95006561,36.93368912,37.51890183,38.12721252,37.81550217,36.96411514,36.43709564,36.17971039,35.73481751,35.16131973,34.79253769,34.52822495,34.61418152,35.09519959,35.58343887,35.76662827,35.58911133,35.26157761,35.33037949,35.3897171,34.92692947,34.62057877,34.91221619,35.40943527,35.59786606,35.26160049,35.07222366,35.14414597,35.27903366,35.51649475,35.67990112,35.89388657,36.58174133,37.08091354,37.01855469,36.91732788,36.79389954,36.57360458,36.44308853,36.65774155,36.83565521,37.01986313,37.13245773,36.8908577,36.47802353,35.88891602,35.65253067,35.87641525,36.2744484,36.68770981,36.67707062,37.06981659,37.15547943,36.95585632,37.2232399,37.27481842,36.92425156,36.67272186,36.4527092,36.0325737,36.97333145,41.26107788,48.18871307,51.05290222,51.53123856,51.81468201,52.39080048,52.4332962,52.05693054,52.09965515,52.21294403,52.12969971,52.01639557,52.3447113,52.63107681,52.44156647,52.13003159,51.93264771,51.75801086,51.62352753,51.40244293,51.25821686,51.3746376,51.77417755,51.79499817,51.82945633,51.94417572,51.90254974,52.05636597,52.05636597,0.5
46.64048767,38.00301361,32.19053268,30.0600605,30.12484551,30.8605423,31.94017601,32.9225769,33.11280441,33.48767471,34.27526093,34.69404984,34.45336914,34.81178665,34.70351791,33.61348724,32.98745728,33.15690994,33.6922493,33.74070358,33.50139236,33.79921722,34.32780457,34.80857849,35.36645126,35.60752487,35.38444901,35.00817108,35.26358032,35.6934166,35.65523148,35.37553024,35.54556656,36.03346634,36.29332352,36.3275032,36.39947891,36.7016182,36.78149414,36.52251434,36.12494278,35.81170273,35.8680954,35.89532852,35.7916069,35.48158646,34.83745956,34.27686691,34.14279556,34.29033279,34.11021423,34.02213287,33.94324875,33.9293251,33.97151184,33.91912079,33.76367569,33.96017075,34.33901978,34.1598053,33.8723259,33.82499313,33.85172653,33.8461647,33.63634491,33.51218414,33.22813416,32.71976471,32.45737839,32.94777679,34.95676804,40.12184906,47.14726257,49.25244141,49.13684082,49.18842697,49.41804886,49.36822891,49.31701279,49.55073929,49.88446808,50.02330017,49.90420151,49.8075943,50.01878738,49.94654465,49.61369705,49.7510376,50.12205887,50.34481049,50.51780701,50.45466614,50.34225845,50.45835114,50.86493683,50.7231369,50.43019486,50.13453293,49.85951614,49.85951614,0.5
46.20487213,36.96911621,31.12694168,29.1775341,29.61615372,30.74909973,31.69962883,32.56750488,33.35242081,33.95922852,34.13510132,34.03802109,34.09189224,34.30772781,34.42533493,34.61761475,34.87376785,35.30194855,35.51971054,35.45172882,35.32519913,35.6293869,36.12830353,36.35971069,36.47938919,36.72372055,36.8421402,36.64292145,36.2768898,35.98007202,35.47686386,34.97120285,34.7510376,34.7437439,34.73688507,34.59852982,34.21939468,33.80535889,33.32139969,32.94316101,33.05968094,33.5435791,33.74827194,33.58577347,33.49028778,33.63170242,33.71136093,33.68330765,33.83911514,34.06266403,34.07340622,33.7957077,33.76710129,34.28157806,34.90692902,35.0751915,34.92408371,35.16672897,35.28879929,35.05873108,34.78592682,34.61581039,34.26825333,33.86603928,33.77407455,33.83555222,33.97682571,34.04764557,34.1509285,34.46707535,36.05052567,40.72626114,47.56705475,50.05472946,49.92307282,49.5161438,49.51483917,49.85189438,49.94168854,49.91053391,49.95893478,50.05173111,50.02815247,50.10272217,50.21106339,49.88618851,49.55406952,49.53116608,49.58980179,49.38237,49.36316681,49.47381592,49.4655838,49.23703766,49.11054611,49.15909576,49.16900635,49.2739563,49.37609863,49.37609863,0.5
45.87674332,37.79815292,32.01293182,29.90678978,30.17469406,31.15898323,31.22832298,30.89869309,31.1749115,31.82149315,32.04652786,31.99226379,32.68793106,34.07403946,35.06307983,35.39505005,35.43568039,35.4059639,35.36737442,35.29135513,35.41308975,36.00986481,36.34827042,35.94303131,35.35993958,35.20928574,34.9257164,34.38682938,34.13224793,34.06739426,33.8498497,33.31687927,33.02514648,33.30254364,33.27847672,32.79753494,32.56187058,32.63740158,32.79924774,32.69777298,32.54511261,32.7203331,32.92987824,33.13031006,33.51374054,33.81361771,34.00099564,33.90422821,33.69501114,33.98111725,34.21116638,34.53158188,35.01513672,35.39772797,35.71511078,35.84852982,36.01491928,36.24227524,36.31749344,36.24341965,36.19035339,36.25326538,36.16238403,35.95241928,35.50643921,34.96368027,34.73132706,34.615345,34.59258652,34.97454071,36.54317856,41.09100723,47.67535782,49.92271423,50.08163834,49.86416626,49.58974457,49.53371048,49.68672562,50.03756714,50.20201492,50.14168167,50.15655518,50.33736801,50.57291031,50.52489853,50.4557724,50.57559204,50.79472733,50.70206451,50.27818298,50.07893753,49.81457901,49.55275345,49.64891052,50.04641342,50.21641159,50.14205551,50.13162231,50.13162231,0.5
41.87915421,36.30711746,32.56441498,31.36261368,31.7824173,32.46720505,33.02928162,33.3882103,34.00370026,34.80056381,35.77251434,36.7519722,37.358078,37.7871933,37.84336853,37.6882782,37.67124176,37.73097992,37.64221191,37.46647263,37.54375458,37.57974243,37.44942474,37.116539,37.01341248,37.55463409,38.17922974,38.16939926,38.03175736,38.09049225,37.94477844,37.47470093,37.16559982,37.04496384,36.82492065,36.83788681,36.93284607,37.28064728,37.60905075,37.59578705,37.61833572,37.67260361,37.53508759,37.28635025,37.22307968,37.31529236,37.16324997,36.90077591,36.86540604,37.0949173,37.1607132,36.99755478,36.7262764,36.53253937,36.43460846,36.32515335,36.38376999,36.68982315,36.68822098,36.60292816,36.82765579,37.30767441,37.53993988,37.33503723,37.13755798,37.00465012,36.93718338,36.94204712,36.96387863,37.51151276,39.12252045,42.51655197,46.73481751,50.0509758,51.97325516,52.81154633,53.04816055,53.29392242,53.55901718,54.00270844,54.51965714,54.97639084,54.97266769,54.86577988,54.98904038,55.19120407,55.33652115,55.44268799,55.78764725,56.09097672,56.03502274,55.84077454,55.57965851,55.52127838,55.70623779,55.97273254,56.15217209,55.94189072,55.63581467,55.63581467,0.5
41.63428879,35.10205078,30.53627968,29.07382965,29.75269508,30.77505112,31.1246109,31.47659493,32.23571777,33.20619202,34.37608719,35.352314,35.98806381,36.5688591,36.68347931,36.66165924,36.58359528,36.34407425,35.75408554,35.09306335,35.15849304,35.5505333,35.53421402,35.32910156,35.48117828,36.09319687,36.66269684,36.79542923,36.72282791,36.43270111,36.19048691,35.97781372,35.68117905,35.5196991,35.64746475,35.91204453,36.04578018,36.06321335,35.63520813,35.30640411,35.13703537,35.12226868,35.11190033,34.74983978,34.44016647,34.68109131,35.1454277,35.2647934,35.30328369,35.62677383,35.76690674,35.75110245,35.73564148,35.31956101,34.69816971,34.3058548,34.64262009,35.23458862,35.63396835,35.96855545,36.16383362,36.16437149,36.16152954,35.95463181,35.66901016,35.62600327,35.58145523,35.49937058,35.74315643,36.38126373,38.0308075,42.01725006,46.83516312,48.77816391,49.06515122,49.18524551,49.50528336,49.71658325,49.53488541,49.40106201,49.40808868,49.38275528,49.41309738,49.60002136,49.91146088,50.05723953,50.03042221,50.02685165,50.02134323,49.98596191,49.93836975,49.95722961,50.02959061,49.93774414,49.7601738,49.70376587,49.57545853,49.3800621,49.17605972,49.17605972,0.5
45.08469391,36.05900574,30.27625275,28.23884392,28.62904739,29.70162582,30.28046417,30.72864533,31.38571549,32.2583313,32.92401886,33.03448868,33.38594818,34.07306671,34.65756226,35.42208481,36.03427887,36.65800858,37.04401779,36.93624497,36.8037529,36.75175858,36.28237152,35.65095902,35.15360642,34.75515747,34.05793381,33.33040237,33.18101502,33.33501816,33.05253601,32.73742294,32.64979172,32.54391098,32.69599915,32.68322754,32.60599518,33.23897934,34.20173264,34.44071579,34.44387436,34.5170517,34.50435257,34.62049484,34.88853073,35.09872437,35.14918137,35.2395668,35.31305695,35.23906326,34.90660858,34.60243225,34.65028381,34.96496964,35.10686874,34.90950012,34.82982254,35.10974503,35.56517029,35.99911118,36.26183701,36.31230927,36.24607468,36.12541962,35.94676209,35.55134201,35.17523956,35.16333389,35.24440765,35.2339325,36.47665787,40.79695892,46.87467575,48.95164108,49.06538773,48.91434097,48.99481201,49.08755112,49.01769257,48.76447678,48.60333252,48.3860817,48.2725296,48.42375183,48.72944641,48.87053299,48.93556595,48.84221649,48.69932175,48.6916008,48.70755386,48.49739838,48.29161072,48.24030304,48.20185089,48.24905396,48.14025497,48.04377747,48.12821579,48.12821579,0.5
45.30260086,36.42417908,30.30931282,28.36050415,28.7926693,29.56331825,30.24578285,31.14073944,31.96601677,32.72343445,33.2989502,33.38953781,33.51767349,34.07337189,34.41789246,34.09144592,33.60739899,33.19273377,32.70266342,32.22743607,32.04465103,32.32030487,32.46764374,32.39038849,32.36738586,32.62770081,33.05815125,33.13896942,33.15628433,33.80786514,34.69469833,35.00886917,35.00725555,34.93199921,34.42814636,33.75856781,33.60552597,34.01446533,34.48990631,34.63732147,34.85154724,35.104496,34.91642761,34.66323471,34.57694244,34.72756958,34.77519989,34.63047409,34.551857,34.57011414,34.76525879,34.81941605,34.80893707,34.91770554,34.82735062,34.68822098,34.76985931,34.91355515,35.12488937,35.14439774,35.15180969,35.42689896,35.6990242,35.63775253,35.5204773,35.61834717,35.45864868,35.18030167,35.03637695,35.05155563,36.33876419,40.66403198,46.68093491,48.13849258,47.6898346,47.38295364,47.39420319,47.48168564,47.31121826,47.2017746,47.15990067,47.09184265,47.00108719,46.90550613,46.91461182,47.01268005,47.09418869,47.10662842,47.26521683,47.31233215,47.16436386,47.06443405,46.93789291,46.88990021,47.00847626,46.96899414,47.06537628,47.14823914,47.23191834,47.23191834,0.5
41.10220337,35.25914383,31.02557182,29.4336071,29.87046814,30.61740875,30.51548386,30.48494721,31.35915375,32.64852142,33.88296127,34.80171967,35.47444916,36.15155029,36.43043518,36.55677414,36.49977875,36.06634522,35.2951889,34.57245636,34.48115921,34.65288544,34.69234467,34.69210434,34.97898483,35.4956665,35.95203781,36.12900162,36.22458267,35.97586441,35.55632782,35.15196228,34.8472023,34.76106262,34.83211517,34.95161438,35.01511383,35.13453293,34.96706009,34.74490738,34.53900909,34.459301,34.37176514,33.99031448,33.54524994,33.66534805,34.1655426,34.22493362,34.28647614,34.74249268,35.11093521,35.25448608,35.42041397,35.22635269,34.62095261,34.09253693,34.17547607,34.57645798,34.96717072,35.24825668,35.40180206,35.37221146,35.35931397,35.13732529,34.81257629,34.85488129,35.0241394,35.01286697,35.25759125,36.04486466,37.80954742,41.62015915,46.13286591,48.07374573,48.36907578,48.53414536,48.936203,49.24023819,49.22831345,49.21586609,49.25384903,49.20362854,49.19050217,49.25407791,49.46462631,49.68218231,49.69178772,49.53852463,49.43510056,49.4407196,49.49417114,49.58279419,49.62437058,49.50902557,49.36727524,49.45623398,49.41509247,49.1877594,48.93668747,48.93668747,0.5
44.40874863,35.38481903,29.85114861,28.16937828,28.71042061,29.80442238,30.34809876,30.74382591,31.66616821,32.59884644,32.9817009,33.04475021,33.46549225,34.31186295,34.88967514,35.58342361,36.2749176,36.77131271,37.00074387,36.83770752,36.94790649,37.07892227,36.60398865,35.89370728,35.18737793,34.71932221,33.6954689,32.63974762,32.39424515,32.52915955,32.48027039,32.4128952,32.30701828,32.30195999,32.58095932,32.62478256,32.46021271,32.76373673,33.44575501,34.11152268,34.41220856,34.35687637,34.18188477,34.26583481,34.25557709,34.0992012,34.08057404,34.3182106,34.33185577,34.59429169,34.89080811,34.85027313,34.96203232,35.1259346,35.02203369,34.82988358,34.89105225,35.21125412,35.66739655,36.11839676,36.5561676,36.96735764,36.92335892,36.52989197,36.41739273,36.10445023,35.44890976,35.06829834,35.06795883,35.17956543,36.51150894,40.91481781,47.08246231,48.80880356,48.61060333,48.37464142,48.50100708,48.62942505,48.42884827,48.27822495,48.18406677,47.94938278,47.94301605,48.30279923,48.61527252,48.59601975,48.60196304,48.53853989,48.41617966,48.47362137,48.52040482,48.36416245,48.16823196,48.13591003,48.20565796,48.14387894,48.1846199,48.30272293,48.35900879,48.35900879,0.5
45.63367844,36.15468597,30.1547699,28.07207298,28.26370239,29.0537796,30.06913567,31.32295418,32.44310761,33.31723785,34.08246994,34.48262405,34.89744568,35.37926102,35.61121368,35.78293228,35.71087265,35.60681915,35.50498962,35.26615906,35.00551605,35.02947235,34.75185776,34.37782288,34.46222687,34.87482834,34.94505692,34.56070328,34.20853424,34.46633148,34.49904633,34.21068955,34.08893585,34.03564453,34.00403976,33.63311386,33.63817978,34.50003815,35.41291046,35.55836868,35.51914215,35.69700241,35.64400101,35.3174324,35.27750397,35.38707733,35.19680023,35.20578766,35.47921372,35.55678177,35.42670441,35.35615158,35.31577683,35.52554321,35.91170883,35.87717819,35.82511139,36.03726959,36.13208008,36.10650635,36.09947968,35.99435806,35.77852249,35.56092453,35.30542374,35.05741119,34.86302948,34.83475113,34.92017365,35.0516243,36.35872269,40.76692581,47.2324295,49.59337997,49.61593628,49.6303215,49.61689758,49.5163002,49.4658432,49.37675858,49.39502335,49.39912415,49.42047501,49.47951889,49.67320252,49.6085701,49.53006363,49.53268051,49.39097977,49.31007004,49.45330811,49.48212814,49.38061905,49.44107056,49.45158005,49.31263733,49.09996033,48.89228058,48.9822731,48.9822731,0.5
44.45684052,35.12659454,28.99079132,27.19607163,28.15339088,29.66952324,30.6311245,31.32889175,31.90992165,32.5030632,32.95965195,32.77125168,32.50716782,32.77212524,33.03127289,32.52449799,32.13555908,32.39525986,32.5614357,32.42463303,32.34279251,32.77218247,33.34796906,33.47006989,33.43630981,33.69316101,34.12631989,34.32969284,34.42792511,34.94271088,35.57619858,35.72061157,35.7415657,35.85304642,35.65430832,35.19698715,35.05792999,35.16872025,35.14122009,35.12947846,35.42168808,35.70539475,35.56282044,35.29032517,35.162323,35.1947937,35.10100555,34.77796173,34.56948471,34.56590271,34.7001648,34.72285843,34.80532074,35.1156044,35.34666443,35.38896179,35.39217377,35.51229096,35.84488678,35.80906677,35.79312897,36.21220017,36.62664032,36.52889633,36.21190262,36.08050537,35.69866562,35.35050964,35.08115006,34.95421219,36.42412949,40.94784546,46.78785706,48.16735077,47.69434357,47.2971077,47.32951355,47.5087204,47.42640305,47.32879639,47.22171402,47.04200745,46.81195831,46.67153931,46.67928314,46.80121613,46.8509407,46.81037903,46.94846344,46.97403336,46.75136566,46.71199799,46.70776367,46.62483597,46.57803726,46.48360443,46.66251373,46.90159607,47.0134697,47.0134697,0.5
46.69738007,36.45167542,30.22922707,28.49389458,29.53126335,31.06365013,32.46455383,33.75424194,34.73895264,35.64972687,37.02846909,38.02694321,38.3783989,38.70896149,39.18982697,39.19132614,38.88999939,38.79507828,38.68093491,38.58146286,38.26054764,37.69297028,37.61296082,37.74833298,37.88720322,38.47035599,39.01610565,39.16016769,39.07976532,38.97750473,38.62518311,38.07603073,37.87441635,38.42895126,39.04887009,39.08415222,39.05439377,39.36932373,39.55509567,39.36255264,39.0842247,38.96623993,38.88267517,38.52996826,38.27526474,38.28659439,38.41616058,38.35277176,38.26092529,38.09983063,37.80391312,37.57288361,37.63734436,38.07767487,38.68995285,39.09234238,39.24748993,39.45854569,39.3862114,38.96248245,38.7232132,38.83322144,38.82028961,38.55638504,38.29613495,37.91482163,37.84228134,38.03348541,37.99088287,38.21051407,39.74602509,44.25259781,50.98224258,53.92993164,54.47344971,54.74149704,54.94016266,55.07178116,55.06999207,54.95833588,54.97371674,54.96222305,54.84008408,54.84651184,55.03660202,55.25131607,55.30218887,55.11862564,55.09020996,55.21173859,55.22069931,55.10049439,54.99054337,55.10416031,55.36451721,55.54592896,55.38382721,55.04078293,54.56511688,54.56511688,0.5
48.40035629,38.36880112,32.15607834,29.98596382,30.57337189,31.87524414,32.51054001,33.13851547,34.03850937,34.9514885,35.17956543,34.81420517,35.18174744,36.25260544,36.84524155,36.62442398,36.0582962,35.49411774,35.5012207,36.06983948,36.2132225,36.20942307,36.16147995,36.16685867,36.422966,36.39477921,35.88062668,35.0220871,34.63806915,35.09519577,35.65101624,35.68212891,35.55052185,35.90149307,36.24390793,36.03789902,36.04592896,36.35896301,36.34457779,36.15998459,36.23345947,36.63026428,37.00046539,37.0414772,37.00214005,37.10908508,37.16910934,37.20248413,37.50832748,38.07608414,38.40784454,38.31480408,38.32548904,38.64058304,38.80073166,38.56056976,38.56515884,38.8761673,39.1897583,39.37574387,39.40243912,39.3174324,38.96402359,38.54475784,38.25449753,37.92542267,37.57194138,37.18918228,36.97290802,37.23209381,38.87763214,43.69190979,51.25365067,54.64263916,55.05714035,55.03455353,55.20855331,55.33066559,55.16813278,54.91505814,54.93179703,55.09862137,55.35131836,55.49599838,55.27284622,54.51838303,54.15340805,54.72019577,55.41698837,55.50919342,55.25364304,55.15409088,54.97713852,54.88250351,55.01422119,55.07684326,54.86759949,54.54164887,54.65452957,54.65452957,0.5
